NV,Clark,3036,6
NV,Clark,3037,5
NV,Clark,3040,7
NV,Clark,3152,1
NV,Clark,3217,13
NV,Clark,3361,11
NV,Clark,3363,9
NV,Clark,3364,8
NV,Clark,3365,6
NV,Clark,3366,5
NV,Clark,3370,7
NV,Clark,3371,6
NV,Clark,3372,9
NV,Clark,3373,10
NV,Clark,3374,6
NV,Clark,3375,9
NV,Clark,3380,5
NV,Clark,3381,11
NV,Clark,3382,10
NV,Clark,3383,6
NV,Clark,3385,10
NV,Clark,3386,5
NV,Clark,3391,6
NV,Clark,3392,8
NV,Clark,3393,6
NV,Clark,3395,7
NV,Clark,3413,7
NV,Clark,3416,9
NV,Clark,3417,12
NV,Clark,3418,5
NV,Clark,3430,9
NV,Clark,3431,9
NV,Clark,3433,1
NV,Clark,3435,12
NV,Clark,3457,1
NV,Clark,3464,8
NV,Clark,3465,7
NV,Clark,3518,1
NV,Clark,3532,2
NV,Clark,3535,1
NV,Clark,3540,3
NV,Clark,3544,5
NV,Clark,3546,9
NV,Clark,3547,13
NV,Clark,3557,12
NV,Clark,3564,1
NV,Clark,3565,8
NV,Clark,3576,4
NV,Clark,3579,1
NV,Clark,3582,1
NV,Clark,3602,12
NV,Clark,3604,16
NV,Clark,3605,3
NV,Clark,3606,9
NV,Clark,3607,18
NV,Clark,3608,6
NV,Clark,3609,7
NV,Clark,3610,9
NV,Clark,3700,1
NV,Clark,3702,15
NV,Clark,3703,1
NV,Clark,3704,8
NV,Clark,3706,14
NV,Clark,3707,11
NV,Clark,3708,4
NV,Clark,3709,12
NV,Clark,3710,2
NV,Clark,3711,2
NV,Clark,3713,1
NV,Clark,3715,1
NV,Clark,3716,4
NV,Clark,3717,3
NV,Clark,3718,5
NV,Clark,3719,11
NV,Clark,3720,7
NV,Clark,3721,9
NV,Clark,3722,7
NV,Clark,3723,6
NV,Clark,3724,11
NV,Clark,3725,1
NV,Clark,3726,12
NV,Clark,3727,9
NV,Clark,3728,11
NV,Clark,3729,5
NV,Clark,3730,13
NV,Clark,3731,1
NV,Clark,3732,8
NV,Clark,3733,11
NV,Clark,3734,8
NV,Clark,3735,1
NV,Clark,3736,1
NV,Clark,3738,3
NV,Clark,3739,7
NV,Clark,3740,1
NV,Clark,3741,4
NV,Clark,3742,15
NV,Clark,3743,12
NV,Clark,3746,9
NV,Clark,3747,8
NV,Clark,3748,10
NV,Clark,3749,13
NV,Clark,3751,10
NV,Clark,3752,13
NV,Clark,3753,1
NV,Clark,3754,19
NV,Clark,3755,8
NV,Clark,3756,3
NV,Clark,3757,4
NV,Clark,3758,6
NV,Clark,3759,9
NV,Clark,3760,12
NV,Clark,3761,10
NV,Clark,3762,10
NV,Clark,3764,14
NV,Clark,3765,14
NV,Clark,3766,5
NV,Clark,3767,1
NV,Clark,3768,8
NV,Clark,3769,8
NV,Clark,3770,11
NV,Clark,3771,8
NV,Clark,3772,10
NV,Clark,3773,10
NV,Clark,3774,9
NV,Clark,3775,7
NV,Clark,3780,10
NV,Clark,3782,4
NV,Clark,3783,11
NV,Clark,3784,10
NV,Clark,3785,9
NV,Clark,3786,13
NV,Clark,3787,10
NV,Clark,3788,9
NV,Clark,3789,8
NV,Clark,3790,8
NV,Clark,3791,11
NV,Clark,3792,9
NV,Clark,3794,12
NV,Clark,3795,10
NV,Clark,3796,3
NV,Clark,3800,6
NV,Clark,3801,7
NV,Clark,3802,10
NV,Clark,3803,1
NV,Clark,3804,14
NV,Clark,3805,1
NV,Clark,3806,5
NV,Clark,3807,9
NV,Clark,3808,7
NV,Clark,3809,8
NV,Clark,3811,16
NV,Clark,3812,3
NV,Clark,3813,13
NV,Clark,3814,8
NV,Clark,3815,12
NV,Clark,3822,1
NV,Clark,3823,1
NV,Clark,3824,4
NV,Clark,3825,1
NV,Clark,3826,3
NV,Clark,3831,1
NV,Clark,3832,1
NV,Clark,3833,4
NV,Clark,3834,12
NV,Clark,3841,22
NV,Clark,3842,12
NV,Clark,3843,16
NV,Clark,3844,9
NV,Clark,3845,1
NV,Clark,3851,1
NV,Clark,3852,2
NV,Clark,3853,1
NV,Clark,3854,11
NV,Clark,3855,19
NV,Clark,3863,8
NV,Clark,3864,13
NV,Clark,3866,3
NV,Clark,4017,18
NV,Clark,4028,18
NV,Clark,4066,1
NV,Clark,4069,1
NV,Clark,4073,1
NV,Clark,4076,1
NV,Clark,4304,16
NV,Clark,4305,19
NV,Clark,4306,19
NV,Clark,4307,18
NV,Clark,4309,15
NV,Clark,4310,16
NV,Clark,4381,9
NV,Clark,4384,11
NV,Clark,4387,21
NV,Clark,4415,8
NV,Clark,4434,1
NV,Clark,4454,1
NV,Clark,4461,22
NV,Clark,4463,1
NV,Clark,4467,15
NV,Clark,4500,7
NV,Clark,4501,17
NV,Clark,4502,10
NV,Clark,4504,23
NV,Clark,4505,12
NV,Clark,4506,12
NV,Clark,4507,22
NV,Clark,4508,14
NV,Clark,4510,17
NV,Clark,4512,4
NV,Clark,4513,7
NV,Clark,4514,17
NV,Clark,4522,6
NV,Clark,4523,11
NV,Clark,4525,14
NV,Clark,4526,11
NV,Clark,4527,21
NV,Clark,4528,23
NV,Clark,4529,14
NV,Clark,4530,13
NV,Clark,4531,18
NV,Clark,4532,12
NV,Clark,4535,17
NV,Clark,4536,18
NV,Clark,4540,9
NV,Clark,4541,14
NV,Clark,4543,7
NV,Clark,4546,14
NV,Clark,4547,7
NV,Clark,4548,8
NV,Clark,4549,8
NV,Clark,4550,7
NV,Clark,4551,9
NV,Clark,4552,14
NV,Clark,4553,18
NV,Clark,4554,4
NV,Clark,4555,12
NV,Clark,4556,13
NV,Clark,4557,14
NV,Clark,4559,16
NV,Clark,4560,8
NV,Clark,4561,10
NV,Clark,4562,6
NV,Clark,4563,7
NV,Clark,4564,3
NV,Clark,4565,18
NV,Clark,4566,15
NV,Clark,4567,22
NV,Clark,4568,2
NV,Clark,4569,12
NV,Clark,4571,1
NV,Clark,4573,3
NV,Clark,4577,18
NV,Clark,4581,20
NV,Clark,4582,12
NV,Clark,4583,14
NV,Clark,4584,16
NV,Clark,4585,13
NV,Clark,4586,20
NV,Clark,4590,9
NV,Clark,4591,7
NV,Clark,4592,3
NV,Clark,4593,10
NV,Clark,4594,1
NV,Clark,4596,2
NV,Clark,4597,21
NV,Clark,4598,12
NV,Clark,4599,14
NV,Clark,4601,3
NV,Clark,4602,16
NV,Clark,4603,9
NV,Clark,4604,5
NV,Clark,4605,19
NV,Clark,4606,1
NV,Clark,4611,9
NV,Clark,4612,17
NV,Clark,4614,4
NV,Clark,4616,27
NV,Clark,4621,8
NV,Clark,4623,15
NV,Clark,4633,13
NV,Clark,4634,21
NV,Clark,4635,12
NV,Clark,4636,1
NV,Clark,4641,2
NV,Clark,4642,8
NV,Clark,4643,6
NV,Clark,4650,4
NV,Clark,4652,17
NV,Clark,5003,4
NV,Clark,5029,20
NV,Clark,5034,15
NV,Clark,5036,10
NV,Clark,5047,11
NV,Clark,5056,8
NV,Clark,5323,14
NV,Clark,5324,10
NV,Clark,5326,8
NV,Clark,5330,8
NV,Clark,5332,7
NV,Clark,5333,13
NV,Clark,5350,14
NV,Clark,5356,7
NV,Clark,5372,12
NV,Clark,5384,10
NV,Clark,5390,11
NV,Clark,5393,8
NV,Clark,5394,10
NV,Clark,5395,5
NV,Clark,5396,10
NV,Clark,5397,12
NV,Clark,5400,10
NV,Clark,5403,7
NV,Clark,5404,15
NV,Clark,5405,19
NV,Clark,5410,14
NV,Clark,5412,15
NV,Clark,5413,14
NV,Clark,5417,10
NV,Clark,5425,10
NV,Clark,5430,13
NV,Clark,5501,4
NV,Clark,5504,9
NV,Clark,5505,13
NV,Clark,5511,7
NV,Clark,5512,13
NV,Clark,5513,15
NV,Clark,5515,6
NV,Clark,5521,6
NV,Clark,5522,13
NV,Clark,5523,10
NV,Clark,5524,3
NV,Clark,5525,3
NV,Clark,5531,4
NV,Clark,5532,8
NV,Clark,5533,8
NV,Clark,5534,7
NV,Clark,5535,7
NV,Clark,5536,13
NV,Clark,5537,14
NV,Clark,5541,2
NV,Clark,5542,9
NV,Clark,5543,7
NV,Clark,5544,12
NV,Clark,5545,19
NV,Clark,5552,10
NV,Clark,5553,6
NV,Clark,5554,8
NV,Clark,5555,6
NV,Clark,5560,8
NV,Clark,5562,10
NV,Clark,5564,10
NV,Clark,5565,13
NV,Clark,5566,9
NV,Clark,5567,10
NV,Clark,5568,9
NV,Clark,5569,8
NV,Clark,5570,13
NV,Clark,5571,15
NV,Clark,5572,12
NV,Clark,5573,7
NV,Clark,5574,4
NV,Clark,5575,5
NV,Clark,5576,8
NV,Clark,5577,9
NV,Clark,5578,8
NV,Clark,5579,6
NV,Clark,5580,16
NV,Clark,5581,21
NV,Clark,5582,16
NV,Clark,5583,13
NV,Clark,5584,14
NV,Clark,5585,14
NV,Clark,5586,16
NV,Clark,5587,10
NV,Clark,5588,2
NV,Clark,5589,3
NV,Clark,5591,7
NV,Clark,5592,9
NV,Clark,5593,11
NV,Clark,5594,8
NV,Clark,5595,8
NV,Clark,5596,21
NV,Clark,5597,6
NV,Clark,5598,17
NV,Clark,5601,12
NV,Clark,5603,12
NV,Clark,5604,13
NV,Clark,5612,8
NV,Clark,5613,9
NV,Clark,5614,13
NV,Clark,5615,5
NV,Clark,5616,8
NV,Clark,5617,19
NV,Clark,5620,20
NV,Clark,5621,9
NV,Clark,5622,6
NV,Clark,5623,15
NV,Clark,5624,8
NV,Clark,5625,9
NV,Clark,5631,7
NV,Clark,5632,13
NV,Clark,5633,12
NV,Clark,5634,6
NV,Clark,5635,17
NV,Clark,5636,10
NV,Clark,5641,1
NV,Clark,5642,5
NV,Clark,5651,11
NV,Clark,5652,11
NV,Clark,5653,13
NV,Clark,5654,8
NV,Clark,6040,9
NV,Clark,6057,10
NV,Clark,6062,8
NV,Clark,6066,7
NV,Clark,6109,15
NV,Clark,6362,10
NV,Clark,6424,11
NV,Clark,6431,10
NV,Clark,6434,6
NV,Clark,6440,8
NV,Clark,6463,9
NV,Clark,6469,10
NV,Clark,6470,11
NV,Clark,6471,11
NV,Clark,6475,11
NV,Clark,6477,6
NV,Clark,6484,1
NV,Clark,6486,1
NV,Clark,6487,6
NV,Clark,6488,1
NV,Clark,6490,4
NV,Clark,6492,11
NV,Clark,6493,8
NV,Clark,6494,6
NV,Clark,6497,12
NV,Clark,6498,1
NV,Clark,6499,16
NV,Clark,6500,1
NV,Clark,6512,6
NV,Clark,6513,3
NV,Clark,6514,10
NV,Clark,6515,6
NV,Clark,6517,9
NV,Clark,6520,8
NV,Clark,6521,9
NV,Clark,6522,5
NV,Clark,6526,5
NV,Clark,6527,9
NV,Clark,6530,9
NV,Clark,6531,14
NV,Clark,6533,7
NV,Clark,6538,5
NV,Clark,6539,10
NV,Clark,6540,12
NV,Clark,6544,7
NV,Clark,6545,7
NV,Clark,6547,12
NV,Clark,6548,10
NV,Clark,6549,9
NV,Clark,6601,13
NV,Clark,6602,11
NV,Clark,6604,15
NV,Clark,6605,3
NV,Clark,6606,14
NV,Clark,6607,12
NV,Clark,6608,3
NV,Clark,6609,10
NV,Clark,6610,10
NV,Clark,6611,6
NV,Clark,6612,13
NV,Clark,6613,6
NV,Clark,6614,1
NV,Clark,6615,4
NV,Clark,6621,10
NV,Clark,6622,13
NV,Clark,6625,6
NV,Clark,6631,6
NV,Clark,6632,7
NV,Clark,6633,10
NV,Clark,6634,6
NV,Clark,6635,8
NV,Clark,6642,7
NV,Clark,6643,10
NV,Clark,6644,11
NV,Clark,6645,11
NV,Clark,6648,9
NV,Clark,6649,10
NV,Clark,6651,10
NV,Clark,6652,4
NV,Clark,6653,8
NV,Clark,6654,11
NV,Clark,6655,9
NV,Clark,6656,8
NV,Clark,6657,9
NV,Clark,6658,10
NV,Clark,6661,10
NV,Clark,6662,5
NV,Clark,6663,8
NV,Clark,6664,7
NV,Clark,6665,9
NV,Clark,6666,10
NV,Clark,6667,8
NV,Clark,6671,7
NV,Clark,6672,8
NV,Clark,6673,15
NV,Clark,6674,9
NV,Clark,6675,8
NV,Clark,6681,9
NV,Clark,6683,4
NV,Clark,6684,4
NV,Clark,6685,10
NV,Clark,6686,9
NV,Clark,6691,7
NV,Clark,6692,7
NV,Clark,6693,14
NV,Clark,6694,7
NV,Clark,6695,9
NV,Clark,6700,3
NV,Clark,6701,5
NV,Clark,6702,8
NV,Clark,6703,6
NV,Clark,6704,10
NV,Clark,6705,9
NV,Clark,6706,9
NV,Clark,6707,13
NV,Clark,6708,11
NV,Clark,6709,6
NV,Clark,6710,19
NV,Clark,6712,3
NV,Clark,6713,4
NV,Clark,6714,2
NV,Clark,6715,7
NV,Clark,6716,11
NV,Clark,6719,7
NV,Clark,6720,3
NV,Clark,6721,8
NV,Clark,6722,1
NV,Clark,6723,2
NV,Clark,6724,17
NV,Clark,6725,12
NV,Clark,6726,6
NV,Clark,6727,6
NV,Clark,6728,8
NV,Clark,6729,4
NV,Clark,6730,10
NV,Clark,6731,7
NV,Clark,6732,8
NV,Clark,6733,11
NV,Clark,6734,7
NV,Clark,6735,14
NV,Clark,6736,6
NV,Clark,6737,5
NV,Clark,6738,10
NV,Clark,6739,9
NV,Clark,6751,12
NV,Clark,6752,14
NV,Clark,7012,11
NV,Clark,7047,9
NV,Clark,7048,11
NV,Clark,7049,8
NV,Clark,7050,8
NV,Clark,7054,9
NV,Clark,7079,16
NV,Clark,7097,12
NV,Clark,7311,7
NV,Clark,7312,15
NV,Clark,7332,12
NV,Clark,7334,4
NV,Clark,7341,9
NV,Clark,7351,7
NV,Clark,7352,9
NV,Clark,7354,9
NV,Clark,7355,11
NV,Clark,7356,5
NV,Clark,7357,12
NV,Clark,7358,3
NV,Clark,7359,12
NV,Clark,7360,7
NV,Clark,7361,4
NV,Clark,7366,8
NV,Clark,7387,10
NV,Clark,7395,10
NV,Clark,7402,10
NV,Clark,7403,11
NV,Clark,7405,10
NV,Clark,7410,8
NV,Clark,7411,12
NV,Clark,7413,11
NV,Clark,7414,8
NV,Clark,7415,11
NV,Clark,7416,6
NV,Clark,7417,5
NV,Clark,7422,15
NV,Clark,7430,14
NV,Clark,7500,15
NV,Clark,7501,3
NV,Clark,7502,10
NV,Clark,7503,6
NV,Clark,7504,1
NV,Clark,7506,7
NV,Clark,7507,14
NV,Clark,7508,5
NV,Clark,7509,12
NV,Clark,7511,1
NV,Clark,7512,7
NV,Clark,7513,18
NV,Clark,7515,13
NV,Clark,7521,1
NV,Clark,7522,19
NV,Clark,7523,1
NV,Clark,7524,11
NV,Clark,7525,13
NV,Clark,7526,6
NV,Clark,7527,8
NV,Clark,7528,14
NV,Clark,7529,8
NV,Clark,7530,9
NV,Clark,7531,12
NV,Clark,7532,10
NV,Clark,7534,5
NV,Clark,7536,6
NV,Clark,7542,1
NV,Clark,7545,6
NV,Clark,7550,1
NV,Clark,7551,5
NV,Clark,7552,6
NV,Clark,7553,7
NV,Clark,7554,6
NV,Clark,7555,9
NV,Clark,7561,6
NV,Clark,7562,6
NV,Clark,7563,4
NV,Clark,7564,5
NV,Clark,7569,13
NV,Clark,7570,9
NV,Clark,7571,8
NV,Clark,7572,9
NV,Clark,7573,9
NV,Clark,7574,8
NV,Clark,7575,4
NV,Clark,7581,9
NV,Clark,7582,12
NV,Clark,7583,10
NV,Clark,7584,7
NV,Clark,7585,6
NV,Clark,7590,2
NV,Clark,7591,6
NV,Clark,7592,7
NV,Clark,7593,11
NV,Clark,7594,13
NV,Clark,7595,2
NV,Clark,7601,7
NV,Clark,7602,10
NV,Clark,7603,10
NV,Clark,7604,8
NV,Clark,7605,10
NV,Clark,7611,6
NV,Clark,7612,3
NV,Clark,7613,7
NV,Clark,7614,8
NV,Clark,7615,10
NV,Clark,7622,5
NV,Clark,7623,10
NV,Clark,7624,8
NV,Clark,7625,6
NV,Clark,7631,9
NV,Clark,7632,6
NV,Clark,7633,7
NV,Clark,7634,4
NV,Clark,7635,6
NV,Clark,7641,6
NV,Clark,7642,6
NV,Clark,7643,4
NV,Clark,7644,7
NV,Clark,7645,3
NV,Clark,7651,13
NV,Clark,7652,7
NV,Clark,7653,6
NV,Clark,7654,7
NV,Clark,7661,6
NV,Clark,7662,8
NV,Clark,7663,10
NV,Clark,7664,7
NV,Clark,7665,7
NV,Clark,7671,5
NV,Clark,7672,6
NV,Clark,7674,3
NV,Clark,7675,7
NV,Clark,7681,7
NV,Clark,7682,5
NV,Clark,7683,9
NV,Clark,7684,6
NV,Clark,7685,8
NV,Clark,7691,4
NV,Clark,7692,9
NV,Clark,7693,12
NV,Clark,7694,11
NV,Clark,7695,10
NV,Clark,7701,1
NV,Clark,7702,11
NV,Clark,7703,8
NV,Clark,7704,4
NV,Clark,7705,7
NV,Clark,7706,9
NV,Clark,7707,8
NV,Clark,7712,6
NV,Clark,7713,6
NV,Clark,7714,9
NV,Clark,7715,14
NV,Clark,7722,5
NV,Clark,7723,9
NV,Clark,7724,1
NV,Clark,7726,9
NV,Clark,7730,14
NV,Clark,7731,9
NV,Clark,7732,10
NV,Clark,7733,8
NV,Clark,9996,1
NV,Douglas,1,3
NV,Douglas,2,6
NV,Douglas,3,6
NV,Douglas,4,5
NV,Douglas,5,3
NV,Douglas,6,7
NV,Douglas,7,4
NV,Douglas,8,6
NV,Douglas,9,5
NV,Douglas,10,5
NV,Douglas,11,5
NV,Douglas,12,2
NV,Douglas,13,6
NV,Douglas,14,3
NV,Douglas,15,2
NV,Douglas,16,3
NV,Douglas,17,6
NV,Douglas,18,3
NV,Douglas,19,5
NV,Douglas,20,6
NV,Douglas,21,5
NV,Douglas,22,5
NV,Douglas,23,5
NV,Douglas,24,2
NV,Douglas,25,6
NV,Douglas,26,3
NV,Douglas,27,4
NV,Douglas,28,1
NV,Douglas,29,3
NV,Douglas,31,4
NV,Douglas,32,2
NV,Douglas,33,3
NV,Douglas,34,2
NV,Douglas,35,1
NV,Douglas,36,2
NV,Douglas,37,3
NV,Douglas,38,3
NV,Douglas,39,2
NV,Douglas,40,5
NV,Douglas,41,5
NV,Elko,1,3
NV,Elko,2,3
NV,Elko,3,3
NV,Elko,4,3
NV,Elko,5,3
NV,Elko,6,2
NV,Elko,7,1
NV,Elko,8,4
NV,Elko,9,2
NV,Elko,10,4
NV,Elko,11,3
NV,Elko,12,5
NV,Elko,13,1
NV,Elko,14,4
NV,Elko,15,2
NV,Elko,16,2
NV,Elko,17,1
NV,Elko,18,1
NV,Elko,19,1
NV,Elko,20,4
NV,Elko,21,1
NV,Elko,22,4
NV,Elko,23,4
NV,Elko,24,3
NV,Elko,25,3
NV,Elko,26,2
NV,Elko,27,1
NV,Elko,28,1
NV,Elko,29,2
NV,Elko,30,1
NV,Elko,31,1
NV,Elko,32,2
NV,Elko,33,1
NV,Elko,34,1
NV,Elko,35,1
NV,Elko,36,1
NV,Elko,37,1
NV,Elko,38,2
NV,Elko,39,1
NV,Elko,40,3
NV,Elko,41,3
NV,Esmeralda,1,10
NV,Esmeralda,2,2
NV,Esmeralda,3,11
NV,Esmeralda,4,1
NV,Esmeralda,5,1
NV,Eureka,1,8
NV,Eureka,2,5
NV,Eureka,3,3
NV,Eureka,4,6
NV,Humboldt,1,8
NV,Humboldt,2,10
NV,Humboldt,3,10
NV,Humboldt,4,9
NV,Humboldt,5,9
NV,Humboldt,6,11
NV,Humboldt,7,7
NV,Humboldt,8,1
NV,Humboldt,9,1
NV,Humboldt,10,3
