IA,POLK,Polk-GRIMES-1,8
IA,POLK,Polk-GRIMES-2,8
IA,POLK,Polk-GRIMES-3,5
IA,POLK,Polk-JEFFERSON-1,4
IA,POLK,Polk-JOHNSTON-1,9
IA,POLK,Polk-JOHNSTON-2,9
IA,POLK,Polk-JOHNSTON-3,6
IA,POLK,Polk-JOHNSTON-4,7
IA,POLK,Polk-JOHNSTON-5,10
IA,POLK,Polk-JOHNSTON-6,4
IA,POLK,Polk-MADISON-1,1
IA,POLK,Polk-MITCHELLVILLE-1,6
IA,POLK,Polk-PLEASANT HILL-1,9
IA,POLK,Polk-PLEASANT HILL-2,8
IA,POLK,Polk-PLEASANT HILL-3,7
IA,POLK,Polk-POLK CITY-1,9
IA,POLK,Polk-RUNNELLS-1,5
IA,POLK,Polk-SAYLOR-1,8
IA,POLK,Polk-SAYLOR-2,6
IA,POLK,Polk-SHELDAHL-1,1
IA,POLK,Polk-URBANDALE-1,8
IA,POLK,Polk-URBANDALE-2,9
IA,POLK,Polk-URBANDALE-3,9
IA,POLK,Polk-URBANDALE-4,8
IA,POLK,Polk-URBANDALE-5,8
IA,POLK,Polk-URBANDALE-6,10
IA,POLK,Polk-URBANDALE-7,8
IA,POLK,Polk-URBANDALE-8,9
IA,POLK,Polk-URBANDALE-9,9
IA,POLK,Polk-URBANDALE-10,7
IA,POLK,Polk-URBANDALE-11,6
IA,POLK,Polk-WASHINGTON-1,1
IA,POLK,Polk-WEBSTER-1,2
IA,POLK,Polk-WDM-111,7
IA,POLK,Polk-WDM-112,4
IA,POLK,Polk-WDM-113,8
IA,POLK,Polk-WDM-114,10
IA,POLK,Polk-WDM-115,6
IA,POLK,Polk-WDM-116,8
IA,POLK,Polk-WDM-117,8
IA,POLK,Polk-WDM-118,8
IA,POLK,Polk-WDM-211,6
IA,POLK,Polk-WDM-212,9
IA,POLK,Polk-WDM-213,4
IA,POLK,Polk-WDM-311,6
IA,POLK,Polk-WDM-312,7
IA,POLK,Polk-WDM-313,3
IA,POLK,Polk-WDM-314,4
IA,POLK,Polk-WDM-315,7
IA,POLK,Polk-WDM-316,8
IA,POLK,Polk-WDM-317,7
IA,POLK,Polk-WDM-318,2
IA,POLK,Polk-WINDSOR HEIGHTS-1,5
IA,POLK,Polk-WINDSOR HEIGHTS-2,6
IA,POLK,Polk-WINDSOR HEIGHTS-3,8
IA,WARREN,Warren-ALLEN 2,7
IA,WARREN,Warren-ALLEN 3,7
IA,WARREN,Warren-BELMONT TWP,1
IA,WARREN,Warren-CUMMING/ WDM,1
IA,WARREN,Warren-GREENFIELD 1 TWP,5
IA,WARREN,Warren-GREENFIELD 1/ DM85,7
IA,WARREN,Warren-GR1-DM86 CITY,1
IA,WARREN,Warren-GREENFIELD 2/ LINCOLN 2,7
IA,WARREN,Warren-INDIANOLA 1,4
IA,WARREN,Warren-INDIANOLA 2,8
IA,WARREN,Warren-INDIANOLA 3,4
IA,WARREN,Warren-INDIANOLA 4,11
IA,WARREN,Warren-INDIANOLA 5,7
IA,WARREN,Warren-INDIANOLA 6,5
IA,WARREN,Warren-INDIANOLA 7,10
IA,WARREN,Warren-JEFFERSON,5
IA,WARREN,Warren-JACKSON,3
IA,WARREN,Warren-LIBERTY TWP,1
IA,WARREN,Warren-LINCOLN TWP,2
IA,WARREN,Warren-NORWALK 1,7
IA,WARREN,Warren-NORWALK 2/ GREENFIELD,7
IA,WARREN,Warren-NORWALK 3/ LINN,10
IA,WARREN,Warren-NORWALK 4 CITY,7
IA,WARREN,Warren-OTTER/ MILO,5
IA,WARREN,Warren-PALMYRA TWP,2
IA,WARREN,Warren-RICHLAND/ PALMYRA,4
IA,WARREN,Warren-SQUAW CREEK TWP,2
IA,WARREN,Warren-UNION,2
IA,WARREN,Warren-VIRGINIA,3
IA,WARREN,Warren-WHITE BREAST,2
IA,WARREN,Warren-WHITE OAK TWP,3
IA,ADAMS,Adams-Adams 1,6
IA,ADAMS,Adams-Adams 2,6
IA,ADAMS,Adams-Adams 3,7
IA,ADAMS,Adams-Adams 4,6
IA,ADAMS,Adams-Adams 5,5
IA,APPANOOSE,Appanoose-Bellair/Lincoln,4
IA,APPANOOSE,Appanoose-Centerville Ward 1,11
IA,APPANOOSE,Appanoose-Centerville Ward 2,12
IA,APPANOOSE,Appanoose-Centerville Ward 3,10
IA,APPANOOSE,Appanoose-Caldwell Township,3
IA,APPANOOSE,Appanoose-Johns/Independence,3
IA,APPANOOSE,Appanoose-Pleasant/Franklin,5
IA,APPANOOSE,Appanoose-Taylor/Chariton,7
IA,APPANOOSE,Appanoose-Union/Udell Township Total,3
IA,APPANOOSE,Appanoose-Vermillion/Douglas/Sharon,6
IA,APPANOOSE,Appanoose-Walnut Township,6
IA,APPANOOSE,Appanoose-Washington/Wells,5
IA,AUDUBON,Audubon-Precinct One,21
IA,AUDUBON,Audubon-Precinct Two,19
IA,CASS,Cass-Grant- Lincoln Twp/Anita,6
IA,CASS,Cass-Atlantic 1,4
IA,CASS,Cass-Atlantic 2,5
IA,CASS,Cass-Atlantic 3,5
IA,CASS,Cass-Atlantic 4,6
IA,CASS,Cass-Atlantic 5,6
IA,CASS,Cass-Benton- Franklin Twp/Wiota,2
IA,CASS,Cass-Union Twp/Cumberland,1
IA,CASS,Cass-Noble- Pleasant Twp/Griswold,5
IA,CASS,Cass-Bear Grove- Cass Twp/Lewis,3
IA,CASS,Cass-Brighton- Grove- Pymosa- Washington Twp/Marne,4
IA,CASS,Cass-Massena Twp/Massena City,2
IA,CASS,Cass-Enda- Victoria Twp,1
IA,CLARKE,Clarke-Middle Precinct,5
IA,CLARKE,Clarke-Murray Precinct,8
IA,CLARKE,Clarke-North East Precinct,9
IA,CLARKE,Clarke-Osceola 1st Ward Precinct,7
IA,CLARKE,Clarke-Osceola 2nd Ward Precinct,8
IA,CLARKE,Clarke-Osceola 3rd Ward Precinct,9
IA,CLARKE,Clarke-Woodburn Precinct,4
IA,CRAWFORD,Crawford-Charter Oak,3
IA,CRAWFORD,Crawford-Denison Ward 1,9
IA,CRAWFORD,Crawford-Denison Ward 2-Denison Twp,10
IA,CRAWFORD,Crawford-Denison Ward 3-Goodrich Twp,11
IA,CRAWFORD,Crawford-DCAB,6
IA,CRAWFORD,Crawford-Northeast,7
IA,CRAWFORD,Crawford-Southeast,8
IA,CRAWFORD,Crawford-SRK,6
IA,DAVIS,Davis-Bloomfield Ward 1,14
IA,DAVIS,Davis-Bloomfield Ward 2,14
IA,DAVIS,Davis-Bloomfield Ward 3,13
IA,DAVIS,Davis-Central,16
IA,DAVIS,Davis-Northeast,14
IA,DAVIS,Davis-Northwest,12
IA,DAVIS,Davis-Southeast,9
IA,DAVIS,Davis-Southwest,8
IA,DECATUR,Decatur-BL/FA/Lamoni,25
IA,DECATUR,Decatur-BU/HA/MO/NB/Davis City/Pleasanton,5
IA,DECATUR,Decatur-DE/Decatur City,3
IA,DECATUR,Decatur-GG/HP/WE/Garden Grove/LeRoy,6
IA,DECATUR,Decatur-GR/RL/Grand River,4
IA,DECATUR,Decatur-FR/LC/Van Wert/Weldon,7
IA,DECATUR,Decatur-CE/ED/Leon,20
IA,FREMONT,Fremont-Farragut,4
